Price,Close,High,Low,Open,Volume
2024-08-06,93.02216339111328,95.07176066199214,93.01240879378119,93.54920205108863,1524400
2024-08-07,93.3930435180664,95.3352731381951,93.38328147479739,94.16408111865937,1333600
2024-08-08,95.05223846435547,96.2624712745103,93.67608814116682,93.70536682626012,1556200
2024-08-09,94.55447387695312,95.20839674599301,93.60776417123041,94.73015342522011,1576300
2024-08-12,94.62279510498047,95.60855300287034,94.31047672942474,94.55447569302319,1163800
2024-08-13,94.28119659423828,94.61303905167911,92.16328740989933,92.78792415139785,1942000
2024-08-14,93.46136474609375,95.00343253101293,93.1685630123867,94.59351606082899,1221700
2024-08-15,93.70536804199219,94.82776481142909,93.51016439507487,94.19336598989887,785800
2024-08-16,94.193359375,94.28119542525103,93.0904793245777,93.52968191460455,772900
2024-08-19,94.60619354248047,95.16645849258639,94.33097672475768,94.33097672475768,706900
2024-08-20,93.55445861816406,94.91088744275035,93.495485734211,94.4390893729356,536400
2024-08-21,94.68482971191406,94.8912423266239,93.86900306870668,94.00661147851324,680200
2024-08-22,94.82244110107422,95.14680700542246,94.01644574727005,94.64551492589301,587200
2024-08-23,96.95536804199219,97.32887548104385,95.00918783443971,95.43183684491919,818300
2024-08-26,98.91138458251953,98.96053365553661,97.42717856582833,97.66307761829984,1225800
2024-08-27,98.60668182373047,99.5601168519349,97.8203416460723,99.22591965174668,907700
2024-08-28,99.09813690185547,99.26523174286123,97.45665993624418,98.30197295427897,760600
2024-08-29,99.33404541015625,100.07123654272503,97.30922949907807,99.52080289678439,925400
2024-08-30,99.64857482910156,99.70755521603567,98.74428888646516,99.49131129516705,1218800
2024-09-03,97.6041030883789,99.2160936681646,97.02417553273284,98.70497031412785,1097100
2024-09-04,98.4985580444336,99.40284398268857,97.50580527575391,98.1643683495072,883200
2024-09-05,97.05366516113281,99.7763618693629,96.99469227184557,99.08831233159657,977900
2024-09-06,96.7587890625,98.27248898169962,96.40493674377305,96.82759326341383,735200
2024-09-09,97.2305908203125,97.7515380038847,95.69723571408552,96.84725204375576,1061100
2024-09-10,94.53738403320312,97.54512122824943,94.1540452730147,97.2404179827395,1044100
2024-09-11,94.26216888427734,94.67499409493729,92.87624603536752,94.67499409493729,968400
2024-09-12,94.78311157226562,94.96986903929681,93.36770234654547,94.2130153564511,680200
2024-09-13,95.71688842773438,96.37545150079278,94.78311604668828,95.1566234992876,727600
2024-09-16,95.62843322753906,97.3583771599168,95.13697247963255,96.84725378260033,993200
2024-09-17,96.02159881591797,96.77844503254565,95.70706425199413,95.94296330016313,770100
2024-09-18,96.04125213623047,97.35837075347989,95.42201433429027,95.91347504985737,1046600
2024-09-19,98.64600372314453,98.76395700447301,96.18869993868816,97.04384435535354,1497000
2024-09-20,97.11264038085938,98.44941412692528,95.9527927923344,98.41992018475563,5880500
2024-09-23,95.77586364746094,97.21092799204526,95.30405807570266,96.47373694180087,2334900
2024-09-24,95.40235900878906,97.1912758504229,95.32373098759221,95.88399594626061,1871400
2024-09-25,93.1023178100586,95.56945266626231,93.07283136740638,95.41218163999014,1569100
2024-09-26,94.23268127441406,94.65533779412482,92.5617103247945,92.5617103247945,3155900
2024-09-27,96.06092071533203,96.65067211072864,95.09765435354409,95.21560763226175,1380700
2024-09-30,94.98953247070312,96.11989368731892,94.43909883440848,95.95279883331459,1240200
2024-10-01,96.01177215576172,96.61135486903949,93.96729364160463,94.60619411466571,846300
2024-10-02,95.29423522949219,97.08315203707882,94.67499739193768,96.31647447655538,1486300
2024-10-03,95.0190200805664,95.15662849132714,93.65275978865913,94.85192522451351,1021300
2024-10-04,96.49339294433594,96.56219714301824,95.3826944515802,95.66774256014837,833200
2024-10-07,97.25025177001953,97.69256342791755,96.4540802870692,96.68998683710407,1247600
2024-10-08,96.56220245361328,96.89639965066075,95.20577353395102,96.3066482725074,1062500
2024-10-09,94.7241439819336,96.64083783297923,94.5767042628311,96.38527615314126,1216800
2024-10-10,94.41943359375,95.3237270414906,93.7707093259293,95.19594245153066,1107400
2024-10-11,95.31388854980469,95.60876046784773,94.41942648382206,94.48823068127496,631900
2024-10-14,94.57670593261719,95.08782180222141,94.1737045265616,94.79294985790597,826600
2024-10-15,93.06300354003906,95.07799551984368,92.9745367096728,95.05833289127538,1119000
2024-10-16,93.49549102783203,94.30148631690406,93.08265831950106,93.14163870588865,1318600
2024-10-17,93.96728515625,94.13437999591832,92.83692403661422,93.87882582904744,901700
2024-10-18,88.02062225341797,90.3009998057017,86.75265263395778,90.14372876804966,5329600
2024-10-21,87.33257293701172,88.89542200654225,87.20479584291257,88.46293415098232,2186300
2024-10-22,87.84369659423828,88.1975489319084,86.99838350970364,87.48001294188403,1822100
2024-10-23,87.47017669677734,88.74797756623776,87.11632437905277,88.25651684707536,2071700
2024-10-24,88.66934204101562,88.73814624172648,87.15564212628105,87.65693415951479,1222800
2024-10-25,88.2466812133789,89.86850300704774,88.0402686213258,89.14114327803748,1479800
2024-10-28,88.33515930175781,88.92491071126597,87.87318498959601,88.46293639910417,1721800
2024-10-29,86.3398208618164,88.24669096934906,86.27101665685883,88.18771807912712,2746300
2024-10-30,84.39363861083984,88.49241936993765,83.6269610586743,86.74282034082228,3393800
2024-10-31,82.58505249023438,85.19962700625997,82.4081263387808,84.47226727210423,2962200
2024-11-01,81.20896911621094,83.32224413600467,81.04186677818144,82.82095961920174,3147900
2024-11-04,82.5654067993164,83.27311148602304,81.82821566717965,81.93633763315405,2802500
2024-11-05,83.35173797607422,83.6957589673136,80.77648120047705,81.05169799346854,3257100
2024-11-06,84.29534912109375,85.00305379407607,82.98806173900674,84.60005238342386,2540300
2024-11-07,85.32740783691406,85.83853118538856,83.79405278968146,84.62953451415831,3022400
2024-11-08,85.63211822509766,86.0154569853045,84.41329024480858,84.76714256178342,2296800
2024-11-11,86.25135803222656,87.60778694605041,85.7598973026982,85.93682346529224,2658700
2024-11-12,85.96630859375,87.24410947060903,85.7107469185591,85.79921374805019,1755100
2024-11-13,85.14065551757812,86.45776661180126,84.88509385037989,85.54364939749145,1986700
2024-11-14,86.55606079101562,86.88042667043676,84.67868471445757,85.49451132060325,2025900
2024-11-15,89.05268859863281,90.58605127587231,86.79197359227987,86.96889976661151,3252700
2024-11-18,90.42927551269531,91.03339241918188,89.77564541001836,90.21139629320102,2566800
2024-11-19,88.6268310546875,90.55802705852655,88.51789144420297,89.80535544676233,1619400
2024-11-20,87.23043823242188,89.02297770737088,86.69564582179375,88.56741548108906,2731900
2024-11-21,87.51763916015625,88.50799376511343,86.4579600350843,87.12149580701217,1165500
2024-11-22,86.80458068847656,87.25023722838802,86.06181475142024,87.07197310126227,1611400
2024-11-25,87.58695983886719,88.5079898833149,86.82438259524403,86.90361277355916,1980800
2024-11-26,88.79519653320312,89.1616228973019,87.18091370911506,87.5176382001259,1518300
2024-11-27,88.05242919921875,89.66670444204694,87.705799052107,89.08239131172621,851400
2024-11-29,88.87442016601562,89.06258995888483,87.6463825710414,87.87416745482022,801200
2024-12-02,88.2306900024414,88.51789375067453,87.0125580437282,88.12175794492445,1531600
2024-12-03,87.40869903564453,88.86452150530799,84.2890805371951,88.56741210324387,1903200
2024-12-04,85.72509002685547,87.2304332197052,85.43788629195906,87.19081812980855,1987100
2024-12-05,85.36856079101562,86.24007764709948,85.071458953919,85.94296825419713,1876900
2024-12-06,83.18978881835938,85.79441877198683,83.0610454367069,85.76470934205211,1902700
2024-12-09,84.6753158569336,86.08161753496532,83.35814246354347,84.1405234816668,1541700
2024-12-10,83.89293670654297,85.1209742868259,83.14026509987656,84.72483849408077,1718900
2024-12-11,83.97216796875,84.18014152936111,83.27891521090694,83.97216796875,1213700
2024-12-12,82.78373718261719,84.18014079195291,82.65499380502553,84.18014079195291,1426800
2024-12-13,81.8528060913086,82.8332549924325,81.15955336416393,82.6648965302224,1393600
2024-12-16,80.0701675415039,81.92213335532915,79.99093736046406,81.41705039595756,1274700
2024-12-17,80.48611450195312,80.65448052528733,78.63415624753026,79.70374102207327,1778300
2024-12-18,78.36676025390625,81.48637889343968,78.2083074398971,80.06026578832581,1961600
2024-12-19,77.16842651367188,79.46604882076704,76.94064919313634,78.84212815987597,1704700
2024-12-20,78.33704376220703,78.99068139506734,76.89112701910449,76.89112701910449,7010200
2024-12-23,78.28753662109375,78.48560452501737,77.12881596014134,77.78245364354045,1054200
2024-12-24,78.33704376220703,78.44598336768375,77.38630429643298,78.07954946237064,397900
2024-12-26,77.30707550048828,78.24791687771283,77.00997366226403,78.03994332421411,1192000
2024-12-27,77.31698608398438,78.7331935148485,76.77228801218808,77.13872194737888,1047500
2024-12-30,76.14836120605469,77.59427795111192,75.64327826687123,77.43582515117151,1071400
2024-12-31,77.00997924804688,77.06939810884042,76.21769251037023,76.39595664855716,1194900
2025-01-02,76.82180786132812,78.01023038749442,76.48509091604326,77.74283796363915,870800
2025-01-03,76.53459930419922,77.24765579741192,75.98000316761407,76.93074263996246,1231900
2025-01-06,77.22785186767578,78.67376861772387,76.84160663816303,77.1981348840166,928300
2025-01-07,77.05948638916016,78.36675411449846,76.85151283692517,77.36650144267385,874500
2025-01-08,76.63363647460938,77.10901000869433,75.01936119150284,76.67325156543362,1665500
2025-01-10,80.43659973144531,81.3774335546831,76.69306064961935,76.78218893451722,2349800
2025-01-13,81.19917297363281,81.77358046517935,80.37718438351607,80.78322584767406,1608400
2025-01-14,80.82283782958984,81.63492828246854,79.8027738217331,81.21898117251244,1242100
2025-01-15,79.66412353515625,81.55569682311939,79.54527826740241,81.37743269939146,1757100
2025-01-16,78.6341552734375,79.70374003473087,77.84186858600407,79.10952124125289,1875200
2025-01-17,78.7728042602539,79.44624567740215,78.25781564700806,78.81241935018096,1362800
2025-01-21,77.87158203125,78.8520385575786,77.58437828113613,78.15878578136387,1601200
2025-01-22,77.15853118896484,78.04984429213108,76.89113121337014,77.56457264950407,1254800
2025-01-23,77.91119384765625,78.54502018132666,77.1486241372673,77.40611844651025,968900
2025-01-24,76.44547271728516,78.11916682543165,76.2573029285646,78.07955173539544,1237800
2025-01-27,77.92109680175781,78.56482877459524,76.29691593368513,77.62398741250803,1988800
2025-01-28,76.51480102539062,78.4955102904635,76.11865766121481,78.19840087838008,988600
2025-01-29,77.46553802490234,77.68341724584248,76.30682495623634,76.30682495623634,1159500
2025-01-30,76.90103912353516,78.16869185077923,76.30682785211528,77.76264282256179,1052600
2025-01-31,75.39569091796875,77.01987181312883,74.98964947208161,76.44547190323497,1469900
2025-02-03,74.43505859375,75.0490736366864,73.75171147223041,74.57370763930379,1519900
2025-02-04,74.29640197753906,74.86090382169702,73.02874924369706,74.43505857887143,2267200
2025-02-05,69.19607543945312,73.04855405179593,69.0574264062947,70.57266766567301,3596900
2025-02-06,68.62167358398438,70.18643572109146,66.74990392780414,70.0873942129203,3336600
2025-02-07,68.92868041992188,69.18617473816371,67.61150695468442,68.93858608180207,1612900
2025-02-10,68.49292755126953,69.05742936929401,67.15594280075358,68.78012373527336,2784700
2025-02-11,69.24559020996094,69.928937285944,68.03735641710048,68.58205445676897,2005300
2025-02-12,68.40379333496094,69.72096679360513,68.0373594052897,68.82964612400356,1631300
2025-02-13,69.11685180664062,70.89948563997011,68.21562544996465,68.21562544996465,1717900
2025-02-14,69.81999969482422,70.27556190670366,69.03761864970322,69.39414691218383,1276700
2025-02-18,69.87999725341797,69.94999694824219,68.56999969482422,69.70999908447266,1469500
2025-02-19,70.18000030517578,71.08000183105469,69.6500015258789,69.68000030517578,1138800
2025-02-20,71.26000213623047,71.33000183105469,69.44000244140625,70.20999908447266,1764400
2025-02-21,73.05999755859375,73.98999786376953,71.4800033569336,71.4800033569336,2081300
2025-02-24,73.58000183105469,75.41000366210938,72.7300033569336,73.05999755859375,1717800
2025-02-25,74.2699966430664,74.66999816894531,73.3499984741211,73.62000274658203,1620900
2025-02-26,73.26000213623047,73.91999816894531,72.75,73.87000274658203,1177400
2025-02-27,73.25,73.6500015258789,72.62000274658203,73.01000213623047,1108600
2025-02-28,74.19000244140625,74.58999633789062,73.16999816894531,73.33999633789062,2340600
2025-03-03,71.83000183105469,74.86000061035156,71.29000091552734,74.4000015258789,1490000
2025-03-04,71.69999694824219,72.83000183105469,70.88999938964844,71.41000366210938,2103300
2025-03-05,71.70999908447266,72.94999694824219,71.04000091552734,71.87000274658203,1406700
2025-03-06,74.6500015258789,75.08000183105469,71.41000366210938,71.94999694824219,1525900
2025-03-07,75.5999984741211,77.08000183105469,73.73999786376953,74.3499984741211,2070900
2025-03-10,76.30999755859375,78.06999969482422,75.7300033569336,76.36000061035156,1871400
2025-03-11,74.41000366210938,76.91999816894531,74.30999755859375,76.25,1869800
2025-03-12,73.12999725341797,73.87999725341797,71.88999938964844,73.66999816894531,1297000
2025-03-13,73.58999633789062,74.01000213623047,72.66000366210938,73.18000030517578,1572400
2025-03-14,73.87999725341797,74.19999694824219,72.5,73.69000244140625,1099900
2025-03-17,74.55000305175781,75.61000061035156,74.1500015258789,74.22000122070312,1612300
2025-03-18,74.70999908447266,75.91999816894531,74.20999908447266,75.30000305175781,1070700
2025-03-19,75.23999786376953,75.41000366210938,73.80999755859375,74.30999755859375,1469500
2025-03-20,73.94999694824219,75.5,73.8499984741211,74.94999694824219,1749500
2025-03-21,73.25,74.68000030517578,72.66999816894531,73.6500015258789,10331100
2025-03-24,72.72000122070312,73.72000122070312,72.16999816894531,72.75,1156100
2025-03-25,73.44999694824219,74.12000274658203,72.70999908447266,73.19000244140625,1286900
2025-03-26,74.19000244140625,74.48999786376953,73.0,73.44000244140625,1196900
2025-03-27,76.5,76.80999755859375,73.87000274658203,74.3499984741211,1733800
2025-03-28,76.43000030517578,77.41999816894531,75.97000122070312,76.69000244140625,1219500
2025-03-31,76.41999816894531,77.55999755859375,74.9000015258789,75.27999877929688,1335100
2025-04-01,77.8499984741211,77.88999938964844,75.80000305175781,76.87000274658203,1707800
2025-04-02,78.01000213623047,78.05999755859375,76.55000305175781,77.5,1546700
2025-04-03,78.19999694824219,78.7300033569336,77.26000213623047,77.69000244140625,1703000
2025-04-04,73.19999694824219,76.5,72.55999755859375,76.12999725341797,2447500
2025-04-07,71.83999633789062,74.44999694824219,71.06999969482422,72.19999694824219,2795700
2025-04-08,69.51000213623047,73.16000366210938,68.56999969482422,72.61000061035156,2276700
2025-04-09,74.29000091552734,74.80999755859375,68.33000183105469,68.83999633789062,2399100
2025-04-10,73.2300033569336,74.3499984741211,72.04000091552734,74.19000244140625,1803500
2025-04-11,76.30000305175781,76.66000366210938,73.26000213623047,73.68000030517578,1965600
2025-04-14,77.06999969482422,77.69000244140625,75.58000183105469,76.61000061035156,1489700
2025-04-15,76.19999694824219,77.01000213623047,75.45999908447266,76.77999877929688,1284800
2025-04-16,76.37999725341797,77.56999969482422,76.13999938964844,76.80999755859375,905900
2025-04-17,78.95999908447266,79.01000213623047,76.75,76.75,1583500
